employee_id,work_mode,hours_worked_per_week,productivity_score,well_being_score,department,team,join_year,overtime_flag,tenure_years,tenure_group,workload_level,high_productivity,well_being_risk
874,Hybrid,41.0,73.0,69.0,Operations,A,2020,True,6,6–10 yrs,Normal,False,False
875,Remote,41.0,67.0,81.0,Finance,A,2020,True,6,6–10 yrs,Normal,False,False
876,Remote,35.0,79.0,72.0,Finance,B,2016,False,10,6–10 yrs,Light,True,False
877,In-Office,46.0,84.0,74.0,Sales,D,2021,True,5,3–5 yrs,Heavy,True,False
878,Hybrid,40.0,76.0,70.0,HR,B,2023,True,3,3–5 yrs,Normal,True,False
879,Remote,38.0,73.0,77.0,HR,D,2015,False,11,10+ yrs,Normal,False,False
880,Remote,39.0,68.0,71.0,Sales,C,2022,True,4,3–5 yrs,Normal,False,False
881,Remote,30.0,63.0,69.0,IT,B,2016,False,10,6–10 yrs,Light,False,False
882,Hybrid,43.0,67.0,76.0,Finance,B,2015,True,11,10+ yrs,Normal,False,False
883,Remote,38.0,60.0,83.0,Finance,D,2022,True,4,3–5 yrs,Normal,False,False
884,Remote,43.0,68.0,81.0,HR,D,2016,True,10,6–10 yrs,Normal,False,False
885,In-Office,39.0,73.0,57.0,HR,B,2020,True,6,6–10 yrs,Normal,False,False
886,Remote,27.0,73.0,77.0,Sales,A,2020,False,6,6–10 yrs,Light,False,False
887,Hybrid,40.0,65.0,69.0,Operations,A,2019,False,7,6–10 yrs,Normal,False,False
888,Remote,40.0,76.0,79.0,IT,A,2022,False,4,3–5 yrs,Normal,True,False
889,Remote,41.0,85.0,70.0,Operations,C,2017,True,9,6–10 yrs,Normal,True,False
890,Remote,41.0,85.0,81.0,Operations,C,2018,True,8,6–10 yrs,Normal,True,False
891,In-Office,44.0,67.0,77.0,HR,Nan,2021,False,5,3–5 yrs,Normal,False,False
892,In-Office,35.0,63.0,64.0,HR,C,2021,False,5,3–5 yrs,Light,False,False
893,In-Office,54.0,75.0,59.0,HR,A,2022,False,4,3–5 yrs,Heavy,True,False
894,Remote,36.0,71.0,73.0,Operations,B,2016,False,10,6–10 yrs,Normal,False,False
895,Hybrid,48.0,74.0,85.0,IT,C,2016,True,10,6–10 yrs,Heavy,False,False
896,Remote,43.0,74.0,75.0,HR,Nan,2018,False,8,6–10 yrs,Normal,False,False
897,Remote,37.0,65.0,74.0,Finance,A,2023,True,3,3–5 yrs,Normal,False,False
898,In-Office,48.0,84.0,58.0,IT,Nan,2023,False,3,3–5 yrs,Heavy,True,False
899,Remote,36.0,75.0,68.0,Finance,D,2018,True,8,6–10 yrs,Normal,True,False
900,Remote,42.0,70.0,77.0,IT,B,2023,False,3,3–5 yrs,Normal,False,False
901,Remote,35.0,70.0,78.0,HR,A,2017,False,9,6–10 yrs,Light,False,False
902,Remote,37.0,73.0,73.0,Sales,D,2019,True,7,6–10 yrs,Normal,False,False
903,Remote,40.0,89.0,79.0,HR,A,2023,True,3,3–5 yrs,Normal,True,False
904,Hybrid,48.0,63.0,73.0,Operations,D,2020,False,6,6–10 yrs,Heavy,False,False
905,Hybrid,41.0,62.0,66.0,Operations,B,2019,True,7,6–10 yrs,Normal,False,False
906,In-Office,53.0,81.0,70.0,IT,B,2023,False,3,3–5 yrs,Heavy,True,False
907,In-Office,34.0,70.0,71.0,Operations,D,2020,True,6,6–10 yrs,Light,False,False
908,Remote,39.0,61.0,72.0,HR,D,2018,False,8,6–10 yrs,Normal,False,False
909,Remote,38.0,80.0,63.0,Finance,D,2018,False,8,6–10 yrs,Normal,True,False
910,Remote,37.0,77.0,84.0,HR,D,2022,False,4,3–5 yrs,Normal,True,False
911,Hybrid,46.0,79.0,66.0,IT,D,2021,False,5,3–5 yrs,Heavy,True,False
912,Remote,27.0,73.0,85.0,Operations,D,2015,False,11,10+ yrs,Light,False,False
913,Hybrid,50.0,80.0,75.0,Finance,B,2020,False,6,6–10 yrs,Heavy,True,False
914,Hybrid,44.0,70.0,71.0,Sales,D,2022,False,4,3–5 yrs,Normal,False,False
915,Hybrid,52.0,66.0,74.0,Finance,C,2017,False,9,6–10 yrs,Heavy,False,False
916,Hybrid,40.0,85.0,61.0,Finance,B,2023,True,3,3–5 yrs,Normal,True,False
917,Remote,42.0,70.0,68.0,HR,A,2019,True,7,6–10 yrs,Normal,False,False
918,In-Office,47.0,81.0,60.0,Sales,B,2019,True,7,6–10 yrs,Heavy,True,False
919,In-Office,35.0,71.0,67.0,IT,A,2015,False,11,10+ yrs,Light,False,False
920,Remote,41.0,84.0,78.0,IT,A,2016,False,10,6–10 yrs,Normal,True,False
921,In-Office,58.0,74.0,65.0,Finance,C,2019,False,7,6–10 yrs,Heavy,False,False
922,Hybrid,32.0,72.0,69.0,Finance,Nan,2015,True,11,10+ yrs,Light,False,False
923,In-Office,52.0,74.0,57.0,Operations,D,2022,True,4,3–5 yrs,Heavy,False,False
924,In-Office,46.0,74.0,82.0,Sales,Nan,2015,True,11,10+ yrs,Heavy,False,False
925,Hybrid,41.0,80.0,72.0,Finance,D,2023,True,3,3–5 yrs,Normal,True,False
926,Remote,40.0,74.0,69.0,Operations,Nan,2017,True,9,6–10 yrs,Normal,False,False
927,Remote,41.0,74.0,81.0,Sales,B,2016,False,10,6–10 yrs,Normal,False,False
928,Hybrid,49.0,69.0,53.0,IT,B,2015,True,11,10+ yrs,Heavy,False,False
929,Hybrid,40.0,81.0,76.0,Operations,B,2023,False,3,3–5 yrs,Normal,True,False
930,Remote,41.0,74.0,69.0,Sales,D,2018,False,8,6–10 yrs,Normal,False,False
931,Remote,41.0,69.0,93.0,Operations,D,2015,False,11,10+ yrs,Normal,False,False
932,In-Office,49.0,67.0,62.0,Finance,D,2019,True,7,6–10 yrs,Heavy,False,False
933,In-Office,44.0,70.0,78.0,HR,B,2021,True,5,3–5 yrs,Normal,False,False
934,Hybrid,43.0,68.0,87.0,IT,B,2016,False,10,6–10 yrs,Normal,False,False
935,Remote,38.0,82.0,74.0,Finance,A,2021,True,5,3–5 yrs,Normal,True,False
936,Remote,40.0,78.0,65.0,Finance,A,2019,True,7,6–10 yrs,Normal,True,False
937,Remote,50.0,86.0,75.0,Sales,D,2023,False,3,3–5 yrs,Heavy,True,False
938,In-Office,37.0,75.0,69.0,Operations,B,2021,False,5,3–5 yrs,Normal,True,False
939,Remote,40.0,78.0,82.0,IT,D,2015,False,11,10+ yrs,Normal,True,False
940,Hybrid,51.0,79.0,64.0,Finance,D,2019,False,7,6–10 yrs,Heavy,True,False
941,Remote,46.0,89.0,100.0,Sales,A,2022,False,4,3–5 yrs,Heavy,True,False
942,Hybrid,35.0,76.0,55.0,IT,C,2018,True,8,6–10 yrs,Light,True,False
943,Hybrid,45.0,70.0,87.0,Operations,D,2022,False,4,3–5 yrs,Normal,False,False
944,In-Office,40.0,57.0,64.0,Finance,C,2019,True,7,6–10 yrs,Normal,False,False
945,Remote,26.0,82.0,64.0,Finance,C,2022,True,4,3–5 yrs,Light,True,False
946,Remote,38.0,59.0,76.0,Finance,B,2019,False,7,6–10 yrs,Normal,False,False
947,Remote,48.0,79.0,72.0,IT,B,2018,False,8,6–10 yrs,Heavy,True,False
948,In-Office,45.0,72.0,72.0,IT,D,2019,True,7,6–10 yrs,Normal,False,False
949,In-Office,35.0,77.0,44.0,IT,A,2016,False,10,6–10 yrs,Light,True,True
950,Hybrid,38.0,70.0,77.0,IT,A,2016,True,10,6–10 yrs,Normal,False,False
951,Hybrid,42.0,63.0,64.0,Sales,D,2016,False,10,6–10 yrs,Normal,False,False
952,Hybrid,43.0,73.0,67.0,HR,D,2023,False,3,3–5 yrs,Normal,False,False
953,Remote,35.0,82.0,74.0,Sales,A,2017,True,9,6–10 yrs,Light,True,False
954,In-Office,44.0,92.0,55.0,Finance,C,2018,True,8,6–10 yrs,Normal,True,False
955,Hybrid,31.0,80.0,67.0,Sales,D,2022,False,4,3–5 yrs,Light,True,False
956,Remote,36.0,70.0,76.0,Operations,Nan,2018,False,8,6–10 yrs,Normal,False,False
957,Hybrid,52.0,80.0,79.0,IT,D,2021,False,5,3–5 yrs,Heavy,True,False
958,Remote,30.0,67.0,58.0,Operations,D,2019,True,7,6–10 yrs,Light,False,False
959,Remote,33.0,84.0,82.0,Operations,Nan,2023,False,3,3–5 yrs,Light,True,False
960,In-Office,43.0,72.0,62.0,Finance,C,2018,False,8,6–10 yrs,Normal,False,False
961,Remote,39.0,82.0,67.0,IT,A,2017,False,9,6–10 yrs,Normal,True,False
962,Hybrid,44.0,81.0,69.0,Operations,D,2016,False,10,6–10 yrs,Normal,True,False
963,Remote,42.0,99.0,77.0,Finance,B,2015,True,11,10+ yrs,Normal,True,False
964,Remote,40.0,70.0,79.0,IT,Nan,2020,True,6,6–10 yrs,Normal,False,False
965,Remote,41.0,78.0,71.0,HR,D,2016,True,10,6–10 yrs,Normal,True,False
966,Remote,39.0,88.0,81.0,Finance,D,2022,False,4,3–5 yrs,Normal,True,False
967,In-Office,52.0,70.0,74.0,Sales,D,2020,False,6,6–10 yrs,Heavy,False,False
968,Remote,40.0,68.0,80.0,IT,C,2019,False,7,6–10 yrs,Normal,False,False
969,Hybrid,36.0,69.0,74.0,Operations,Nan,2016,True,10,6–10 yrs,Normal,False,False
970,Hybrid,44.0,64.0,80.0,Operations,B,2021,True,5,3–5 yrs,Normal,False,False
971,Hybrid,45.0,68.0,60.0,Sales,B,2016,True,10,6–10 yrs,Normal,False,False
972,In-Office,44.0,68.0,69.0,Sales,Nan,2019,True,7,6–10 yrs,Normal,False,False
973,In-Office,42.0,54.0,65.0,Operations,C,2016,False,10,6–10 yrs,Normal,False,False
974,Remote,36.0,81.0,73.0,IT,Nan,2016,True,10,6–10 yrs,Normal,True,False
975,Remote,48.0,61.0,87.0,Finance,A,2021,True,5,3–5 yrs,Heavy,False,False
976,Remote,37.0,83.0,79.0,Sales,A,2023,False,3,3–5 yrs,Normal,True,False
977,Hybrid,49.0,71.0,63.0,Sales,B,2019,True,7,6–10 yrs,Heavy,False,False
978,Remote,47.0,75.0,80.0,Sales,D,2021,False,5,3–5 yrs,Heavy,True,False
979,Hybrid,49.0,66.0,74.0,HR,A,2018,False,8,6–10 yrs,Heavy,False,False
980,Hybrid,38.0,73.0,73.0,IT,A,2016,False,10,6–10 yrs,Normal,False,False
981,Remote,29.0,70.0,87.0,IT,Nan,2017,False,9,6–10 yrs,Light,False,False
982,In-Office,51.0,71.0,70.0,IT,C,2016,False,10,6–10 yrs,Heavy,False,False
983,Remote,36.0,87.0,77.0,IT,D,2019,True,7,6–10 yrs,Normal,True,False
984,Remote,39.0,85.0,73.0,IT,D,2019,True,7,6–10 yrs,Normal,True,False
985,In-Office,56.0,58.0,83.0,Operations,C,2021,False,5,3–5 yrs,Heavy,False,False
986,Hybrid,41.0,74.0,57.0,Sales,B,2017,True,9,6–10 yrs,Normal,False,False
987,Hybrid,39.0,66.0,67.0,Operations,B,2018,False,8,6–10 yrs,Normal,False,False
988,Hybrid,41.0,82.0,74.0,HR,B,2022,True,4,3–5 yrs,Normal,True,False
989,Remote,40.0,67.0,72.0,Finance,C,2018,True,8,6–10 yrs,Normal,False,False
990,In-Office,58.0,65.0,83.0,Sales,A,2019,True,7,6–10 yrs,Heavy,False,False
991,In-Office,43.0,74.0,78.0,HR,C,2020,True,6,6–10 yrs,Normal,False,False
992,Hybrid,50.0,73.0,69.0,Operations,D,2021,True,5,3–5 yrs,Heavy,False,False
993,Remote,38.0,79.0,84.0,Finance,C,2015,True,11,10+ yrs,Normal,True,False
994,Hybrid,42.0,79.0,85.0,HR,A,2017,True,9,6–10 yrs,Normal,True,False
995,Remote,40.0,78.0,67.0,Finance,A,2020,False,6,6–10 yrs,Normal,True,False
996,Remote,22.0,79.0,77.0,HR,D,2017,False,9,6–10 yrs,Light,True,False
997,In-Office,41.0,74.0,67.0,Operations,B,2021,False,5,3–5 yrs,Normal,False,False
998,Remote,45.0,77.0,73.0,Finance,A,2023,True,3,3–5 yrs,Normal,True,False
999,In-Office,41.0,70.0,73.0,HR,A,2017,True,9,6–10 yrs,Normal,False,False
1000,Hybrid,39.0,69.0,73.0,Operations,A,2015,False,11,10+ yrs,Normal,False,False
1001,Remote,38.0,80.0,76.0,Sales,D,2020,False,6,6–10 yrs,Normal,True,False
1002,Hybrid,31.0,71.0,78.0,Operations,A,2015,True,11,10+ yrs,Light,False,False
1003,In-Office,43.0,70.0,77.0,Operations,B,2015,False,11,10+ yrs,Normal,False,False
1004,In-Office,40.0,58.0,67.0,Sales,D,2022,False,4,3–5 yrs,Normal,False,False
1005,In-Office,42.0,63.0,66.0,Operations,B,2023,False,3,3–5 yrs,Normal,False,False
1006,Hybrid,45.0,74.0,74.0,Sales,A,2016,False,10,6–10 yrs,Normal,False,False
1007,Hybrid,53.0,71.0,74.0,Sales,A,2023,True,3,3–5 yrs,Heavy,False,False
1008,In-Office,41.0,64.0,63.0,Sales,B,2019,False,7,6–10 yrs,Normal,False,False
1009,Remote,35.0,79.0,94.0,HR,D,2022,False,4,3–5 yrs,Light,True,False
1010,Hybrid,38.0,74.0,71.0,Finance,D,2019,False,7,6–10 yrs,Normal,False,False
1011,Remote,40.0,78.0,87.0,HR,B,2021,False,5,3–5 yrs,Normal,True,False
1012,In-Office,28.0,51.0,64.0,Sales,A,2018,True,8,6–10 yrs,Light,False,False
1013,In-Office,53.0,58.0,41.0,Finance,C,2016,False,10,6–10 yrs,Heavy,False,True
1014,Remote,41.0,78.0,70.0,Finance,B,2019,False,7,6–10 yrs,Normal,True,False
1015,In-Office,38.0,63.0,69.0,Sales,Nan,2017,False,9,6–10 yrs,Normal,False,False
1016,In-Office,41.0,76.0,42.0,Finance,B,2023,False,3,3–5 yrs,Normal,True,True
1017,Remote,33.0,67.0,76.0,Finance,A,2020,False,6,6–10 yrs,Light,False,False
1018,Hybrid,39.0,80.0,57.0,HR,D,2015,True,11,10+ yrs,Normal,True,False
1019,In-Office,45.0,77.0,85.0,Finance,A,2017,False,9,6–10 yrs,Normal,True,False
1020,Remote,35.0,79.0,65.0,Sales,B,2018,False,8,6–10 yrs,Light,True,False
1021,Hybrid,28.0,81.0,72.0,IT,Nan,2023,True,3,3–5 yrs,Light,True,False
1022,Remote,45.0,65.0,82.0,IT,Nan,2020,False,6,6–10 yrs,Normal,False,False
1023,In-Office,58.0,76.0,70.0,IT,B,2018,True,8,6–10 yrs,Heavy,True,False
1024,In-Office,45.0,58.0,80.0,Sales,A,2019,False,7,6–10 yrs,Normal,False,False
1025,In-Office,41.0,77.0,54.0,IT,C,2019,True,7,6–10 yrs,Normal,True,False
1026,Hybrid,35.0,85.0,69.0,HR,A,2016,True,10,6–10 yrs,Light,True,False
1027,In-Office,55.0,71.0,51.0,Sales,A,2022,False,4,3–5 yrs,Heavy,False,False
1028,In-Office,51.0,67.0,74.0,Sales,D,2019,True,7,6–10 yrs,Heavy,False,False
1029,Remote,38.0,64.0,79.0,Sales,D,2022,False,4,3–5 yrs,Normal,False,False
1030,In-Office,60.0,76.0,67.0,Finance,B,2020,True,6,6–10 yrs,Heavy,True,False
1031,Remote,44.0,78.0,79.0,Finance,B,2019,True,7,6–10 yrs,Normal,True,False
1032,Hybrid,35.0,76.0,80.0,Finance,D,2019,False,7,6–10 yrs,Light,True,False
1033,Remote,33.0,74.0,77.0,Operations,Nan,2022,True,4,3–5 yrs,Light,False,False
1034,Remote,33.0,84.0,76.0,HR,A,2019,False,7,6–10 yrs,Light,True,False
1035,Remote,41.0,74.0,78.0,Sales,C,2022,True,4,3–5 yrs,Normal,False,False
1036,Hybrid,45.0,76.0,56.0,Sales,C,2022,True,4,3–5 yrs,Normal,True,False
1037,Remote,31.0,83.0,77.0,Finance,D,2021,False,5,3–5 yrs,Light,True,False
1038,In-Office,41.0,74.0,58.0,Sales,B,2016,False,10,6–10 yrs,Normal,False,False
1039,Remote,26.0,74.0,74.0,Sales,A,2023,True,3,3–5 yrs,Light,False,False
1040,Remote,32.0,75.0,81.0,IT,B,2021,False,5,3–5 yrs,Light,True,False
1041,Hybrid,55.0,62.0,81.0,Sales,C,2019,False,7,6–10 yrs,Heavy,False,False
1042,In-Office,41.0,65.0,70.0,Operations,C,2023,True,3,3–5 yrs,Normal,False,False
1043,Remote,35.0,77.0,89.0,Finance,B,2015,True,11,10+ yrs,Light,True,False
1044,Hybrid,46.0,74.0,69.0,HR,B,2016,False,10,6–10 yrs,Heavy,False,False
1045,In-Office,35.0,70.0,79.0,HR,D,2015,True,11,10+ yrs,Light,False,False
1046,Hybrid,33.0,66.0,73.0,IT,B,2017,False,9,6–10 yrs,Light,False,False
1047,Remote,32.0,70.0,75.0,HR,B,2019,False,7,6–10 yrs,Light,False,False
1048,Remote,30.0,74.0,83.0,HR,D,2015,False,11,10+ yrs,Light,False,False
1049,In-Office,36.0,74.0,62.0,Finance,B,2018,False,8,6–10 yrs,Normal,False,False
1050,Remote,42.0,74.0,75.0,Finance,C,2022,False,4,3–5 yrs,Normal,False,False
1051,In-Office,45.0,56.0,72.0,Operations,B,2020,False,6,6–10 yrs,Normal,False,False
1052,Hybrid,44.0,71.0,80.0,IT,A,2015,True,11,10+ yrs,Normal,False,False
1053,In-Office,37.0,82.0,69.0,HR,C,2019,False,7,6–10 yrs,Normal,True,False
1054,In-Office,43.0,74.0,67.0,Operations,D,2017,True,9,6–10 yrs,Normal,False,False
1055,In-Office,54.0,62.0,61.0,IT,C,2022,False,4,3–5 yrs,Heavy,False,False
1056,Remote,44.0,74.0,84.0,HR,D,2022,True,4,3–5 yrs,Normal,False,False
1057,In-Office,57.0,68.0,74.0,HR,A,2017,True,9,6–10 yrs,Heavy,False,False
1058,Hybrid,35.0,80.0,74.0,Finance,A,2021,True,5,3–5 yrs,Light,True,False
1059,Hybrid,45.0,69.0,59.0,Sales,C,2017,False,9,6–10 yrs,Normal,False,False
1060,Hybrid,45.0,57.0,69.0,IT,B,2018,True,8,6–10 yrs,Normal,False,False
1061,In-Office,52.0,74.0,86.0,HR,C,2023,True,3,3–5 yrs,Heavy,False,False
1062,In-Office,52.0,66.0,68.0,IT,C,2018,False,8,6–10 yrs,Heavy,False,False
1063,In-Office,45.0,58.0,60.0,Operations,A,2017,True,9,6–10 yrs,Normal,False,False
1064,Hybrid,41.0,58.0,72.0,Operations,D,2019,True,7,6–10 yrs,Normal,False,False
1065,Hybrid,41.0,61.0,75.0,Sales,C,2021,False,5,3–5 yrs,Normal,False,False
1066,In-Office,50.0,74.0,65.0,HR,B,2019,True,7,6–10 yrs,Heavy,False,False
1067,Remote,41.0,81.0,80.0,Finance,A,2018,True,8,6–10 yrs,Normal,True,False
1068,Remote,33.0,78.0,86.0,HR,C,2022,False,4,3–5 yrs,Light,True,False
1069,Remote,34.0,74.0,74.0,IT,C,2018,True,8,6–10 yrs,Light,False,False
1070,Remote,38.0,71.0,80.0,Operations,B,2016,True,10,6–10 yrs,Normal,False,False
1071,Remote,28.0,72.0,70.0,IT,C,2020,True,6,6–10 yrs,Light,False,False
1072,Remote,39.0,84.0,83.0,Sales,C,2016,True,10,6–10 yrs,Normal,True,False
1073,Remote,24.0,92.0,80.0,Operations,Nan,2017,False,9,6–10 yrs,Light,True,False
1074,Remote,33.0,77.0,79.0,Finance,C,2015,False,11,10+ yrs,Light,True,False
1075,In-Office,40.0,74.0,63.0,Operations,Nan,2019,False,7,6–10 yrs,Normal,False,False
1076,Hybrid,40.0,69.0,61.0,HR,C,2023,False,3,3–5 yrs,Normal,False,False
1077,Remote,39.0,81.0,82.0,HR,C,2016,True,10,6–10 yrs,Normal,True,False
1078,Hybrid,47.0,77.0,68.0,Operations,C,2021,False,5,3–5 yrs,Heavy,True,False
1079,Remote,43.0,74.0,72.0,Sales,A,2019,False,7,6–10 yrs,Normal,False,False
1080,In-Office,38.0,82.0,76.0,HR,B,2016,True,10,6–10 yrs,Normal,True,False
1081,In-Office,41.0,82.0,60.0,HR,A,2022,True,4,3–5 yrs,Normal,True,False
1082,Remote,40.0,75.0,84.0,Finance,A,2020,True,6,6–10 yrs,Normal,True,False
1083,Hybrid,41.0,71.0,76.0,Operations,B,2018,False,8,6–10 yrs,Normal,False,False
1084,In-Office,51.0,66.0,67.0,HR,A,2018,True,8,6–10 yrs,Heavy,False,False
1085,In-Office,41.0,50.0,70.0,Sales,A,2016,True,10,6–10 yrs,Normal,False,False
1086,Hybrid,41.0,76.0,56.0,IT,A,2017,True,9,6–10 yrs,Normal,True,False
1087,Hybrid,40.0,56.0,83.0,Operations,B,2021,False,5,3–5 yrs,Normal,False,False
1088,Remote,31.0,86.0,85.0,Finance,C,2017,False,9,6–10 yrs,Light,True,False
1089,In-Office,41.0,62.0,71.0,HR,D,2019,False,7,6–10 yrs,Normal,False,False
1090,Remote,33.0,77.0,75.0,Sales,Nan,2020,False,6,6–10 yrs,Light,True,False
1091,In-Office,33.0,52.0,70.0,Operations,B,2020,False,6,6–10 yrs,Light,False,False
1092,Hybrid,39.0,70.0,78.0,Sales,D,2018,False,8,6–10 yrs,Normal,False,False
1093,Hybrid,49.0,72.0,69.0,Sales,B,2020,False,6,6–10 yrs,Heavy,False,False
1094,Hybrid,45.0,63.0,74.0,Finance,B,2017,True,9,6–10 yrs,Normal,False,False
1095,Remote,41.0,81.0,64.0,Operations,D,2021,True,5,3–5 yrs,Normal,True,False
1096,Remote,33.0,69.0,79.0,HR,Nan,2021,True,5,3–5 yrs,Light,False,False
1097,Remote,41.0,88.0,75.0,Finance,C,2018,False,8,6–10 yrs,Normal,True,False
1098,Remote,35.0,85.0,80.0,HR,D,2016,False,10,6–10 yrs,Light,True,False
1099,In-Office,54.0,75.0,58.0,IT,Nan,2019,True,7,6–10 yrs,Heavy,True,False
1100,Remote,30.0,64.0,83.0,Sales,D,2017,True,9,6–10 yrs,Light,False,False
1101,Remote,45.0,91.0,84.0,IT,D,2015,False,11,10+ yrs,Normal,True,False
1102,In-Office,41.0,67.0,74.0,Sales,B,2016,False,10,6–10 yrs,Normal,False,False
1103,In-Office,51.0,76.0,69.0,Finance,B,2023,False,3,3–5 yrs,Heavy,True,False
1104,In-Office,48.0,75.0,80.0,HR,C,2022,False,4,3–5 yrs,Heavy,True,False
1105,In-Office,54.0,74.0,76.0,HR,C,2020,False,6,6–10 yrs,Heavy,False,False
1106,Remote,41.0,72.0,83.0,Finance,D,2020,False,6,6–10 yrs,Normal,False,False
1107,Remote,30.0,84.0,70.0,Operations,Nan,2015,False,11,10+ yrs,Light,True,False
1108,In-Office,47.0,64.0,73.0,IT,D,2016,False,10,6–10 yrs,Heavy,False,False
1109,Hybrid,42.0,61.0,75.0,IT,C,2018,True,8,6–10 yrs,Normal,False,False
1110,Remote,35.0,83.0,78.0,HR,D,2017,False,9,6–10 yrs,Light,True,False
1111,In-Office,48.0,63.0,63.0,HR,A,2015,False,11,10+ yrs,Heavy,False,False
1112,Remote,35.0,83.0,90.0,HR,C,2022,False,4,3–5 yrs,Light,True,False
1113,Remote,33.0,85.0,63.0,Finance,A,2021,True,5,3–5 yrs,Light,True,False
1114,Hybrid,35.0,66.0,61.0,Operations,D,2018,True,8,6–10 yrs,Light,False,False
1115,Hybrid,32.0,77.0,70.0,IT,Nan,2023,False,3,3–5 yrs,Light,True,False
1116,Hybrid,44.0,80.0,74.0,Sales,A,2018,True,8,6–10 yrs,Normal,True,False
1117,Remote,41.0,75.0,70.0,Finance,C,2015,True,11,10+ yrs,Normal,True,False
1118,In-Office,52.0,67.0,60.0,IT,Nan,2015,True,11,10+ yrs,Heavy,False,False
1119,Remote,37.0,69.0,75.0,Operations,C,2015,False,11,10+ yrs,Normal,False,False
1120,Remote,40.0,79.0,72.0,Finance,D,2015,False,11,10+ yrs,Normal,True,False
1121,In-Office,42.0,82.0,72.0,IT,A,2018,False,8,6–10 yrs,Normal,True,False
1122,In-Office,60.0,83.0,78.0,Finance,B,2015,False,11,10+ yrs,Heavy,True,False
1123,In-Office,35.0,79.0,68.0,IT,Nan,2016,False,10,6–10 yrs,Light,True,False
1124,In-Office,41.0,74.0,77.0,IT,B,2018,False,8,6–10 yrs,Normal,False,False
1125,Hybrid,45.0,67.0,78.0,Operations,Nan,2021,False,5,3–5 yrs,Normal,False,False
1126,Hybrid,38.0,76.0,70.0,Sales,D,2016,True,10,6–10 yrs,Normal,True,False
1127,Remote,37.0,74.0,71.0,Operations,D,2022,False,4,3–5 yrs,Normal,False,False
1128,Hybrid,54.0,59.0,67.0,IT,Nan,2019,False,7,6–10 yrs,Heavy,False,False
1129,Remote,41.0,81.0,77.0,Finance,C,2023,False,3,3–5 yrs,Normal,True,False
1130,Remote,38.0,79.0,76.0,Operations,D,2020,False,6,6–10 yrs,Normal,True,False
1131,In-Office,55.0,80.0,74.0,Sales,C,2018,False,8,6–10 yrs,Heavy,True,False
1132,Hybrid,36.0,73.0,70.0,IT,B,2020,False,6,6–10 yrs,Normal,False,False
1133,Remote,32.0,79.0,74.0,Operations,Nan,2018,False,8,6–10 yrs,Light,True,False
1134,Remote,42.0,67.0,90.0,Operations,A,2021,False,5,3–5 yrs,Normal,False,False
1135,Hybrid,41.0,74.0,78.0,Operations,Nan,2023,True,3,3–5 yrs,Normal,False,False
1136,Remote,35.0,83.0,69.0,Operations,D,2017,True,9,6–10 yrs,Light,True,False
1137,In-Office,55.0,72.0,63.0,Finance,A,2017,False,9,6–10 yrs,Heavy,False,False
1138,Hybrid,40.0,80.0,67.0,Sales,Nan,2016,False,10,6–10 yrs,Normal,True,False
1139,Hybrid,38.0,72.0,63.0,Sales,B,2015,True,11,10+ yrs,Normal,False,False
1140,Hybrid,53.0,69.0,79.0,IT,B,2019,False,7,6–10 yrs,Heavy,False,False
1141,In-Office,41.0,63.0,68.0,HR,B,2019,False,7,6–10 yrs,Normal,False,False
1142,Remote,43.0,74.0,86.0,Finance,C,2021,True,5,3–5 yrs,Normal,False,False
1143,Hybrid,48.0,81.0,68.0,IT,D,2023,False,3,3–5 yrs,Heavy,True,False
1144,Hybrid,36.0,69.0,74.0,IT,D,2016,False,10,6–10 yrs,Normal,False,False
1145,Remote,41.0,59.0,78.0,Operations,B,2021,False,5,3–5 yrs,Normal,False,False
1146,In-Office,46.0,70.0,80.0,HR,B,2015,True,11,10+ yrs,Heavy,False,False
1147,In-Office,48.0,84.0,74.0,HR,B,2016,True,10,6–10 yrs,Heavy,True,False
1148,Hybrid,48.0,87.0,82.0,Finance,Nan,2020,False,6,6–10 yrs,Heavy,True,False
1149,In-Office,37.0,70.0,65.0,HR,D,2019,True,7,6–10 yrs,Normal,False,False
1150,In-Office,48.0,78.0,60.0,IT,B,2022,True,4,3–5 yrs,Heavy,True,False
1151,In-Office,45.0,54.0,81.0,HR,C,2016,True,10,6–10 yrs,Normal,False,False
1152,In-Office,41.0,73.0,65.0,HR,A,2015,False,11,10+ yrs,Normal,False,False
1153,Hybrid,49.0,51.0,72.0,Sales,A,2021,True,5,3–5 yrs,Heavy,False,False
1154,Hybrid,41.0,70.0,86.0,IT,A,2020,True,6,6–10 yrs,Normal,False,False
1155,Hybrid,37.0,80.0,75.0,HR,D,2019,True,7,6–10 yrs,Normal,True,False
1156,In-Office,54.0,66.0,61.0,HR,D,2022,False,4,3–5 yrs,Heavy,False,False
1157,Remote,45.0,79.0,67.0,Operations,A,2019,True,7,6–10 yrs,Normal,True,False
1158,In-Office,41.0,75.0,76.0,HR,Nan,2022,True,4,3–5 yrs,Normal,True,False
1159,In-Office,40.0,74.0,73.0,HR,C,2020,False,6,6–10 yrs,Normal,False,False
1160,Remote,31.0,60.0,58.0,Sales,D,2023,True,3,3–5 yrs,Light,False,False
1161,In-Office,51.0,73.0,66.0,IT,D,2021,True,5,3–5 yrs,Heavy,False,False
